Group ID,Group Name,Products,Prices
2328,SM - Lost Thunder,https://tcgcsv.com/tcgplayer/3/2328/products,https://tcgcsv.com/tcgplayer/3/2328/prices
2332,Professor Program Promos,https://tcgcsv.com/tcgplayer/3/2332/products,https://tcgcsv.com/tcgplayer/3/2332/prices
2364,McDonald's Promos 2018,https://tcgcsv.com/tcgplayer/3/2364/products,https://tcgcsv.com/tcgplayer/3/2364/prices
2374,Miscellaneous Cards & Products,https://tcgcsv.com/tcgplayer/3/2374/products,https://tcgcsv.com/tcgplayer/3/2374/prices
2377,SM - Team Up,https://tcgcsv.com/tcgplayer/3/2377/products,https://tcgcsv.com/tcgplayer/3/2377/prices
2409,Detective Pikachu,https://tcgcsv.com/tcgplayer/3/2409/products,https://tcgcsv.com/tcgplayer/3/2409/prices
2420,SM - Unbroken Bonds,https://tcgcsv.com/tcgplayer/3/2420/products,https://tcgcsv.com/tcgplayer/3/2420/prices
2464,SM - Unified Minds,https://tcgcsv.com/tcgplayer/3/2464/products,https://tcgcsv.com/tcgplayer/3/2464/prices
2480,Hidden Fates,https://tcgcsv.com/tcgplayer/3/2480/products,https://tcgcsv.com/tcgplayer/3/2480/prices
2534,SM - Cosmic Eclipse,https://tcgcsv.com/tcgplayer/3/2534/products,https://tcgcsv.com/tcgplayer/3/2534/prices
2545,SWSH: Sword & Shield Promo Cards,https://tcgcsv.com/tcgplayer/3/2545/products,https://tcgcsv.com/tcgplayer/3/2545/prices
2555,McDonald's Promos 2019,https://tcgcsv.com/tcgplayer/3/2555/products,https://tcgcsv.com/tcgplayer/3/2555/prices
2585,SWSH01: Sword & Shield Base Set,https://tcgcsv.com/tcgplayer/3/2585/products,https://tcgcsv.com/tcgplayer/3/2585/prices
2594,Hidden Fates: Shiny Vault,https://tcgcsv.com/tcgplayer/3/2594/products,https://tcgcsv.com/tcgplayer/3/2594/prices
2626,SWSH02: Rebel Clash,https://tcgcsv.com/tcgplayer/3/2626/products,https://tcgcsv.com/tcgplayer/3/2626/prices
2675,SWSH03: Darkness Ablaze,https://tcgcsv.com/tcgplayer/3/2675/products,https://tcgcsv.com/tcgplayer/3/2675/prices
2685,Champion's Path,https://tcgcsv.com/tcgplayer/3/2685/products,https://tcgcsv.com/tcgplayer/3/2685/prices
2686,Battle Academy,https://tcgcsv.com/tcgplayer/3/2686/products,https://tcgcsv.com/tcgplayer/3/2686/prices
2701,SWSH04: Vivid Voltage,https://tcgcsv.com/tcgplayer/3/2701/products,https://tcgcsv.com/tcgplayer/3/2701/prices
2754,Shining Fates,https://tcgcsv.com/tcgplayer/3/2754/products,https://tcgcsv.com/tcgplayer/3/2754/prices
2765,SWSH05: Battle Styles,https://tcgcsv.com/tcgplayer/3/2765/products,https://tcgcsv.com/tcgplayer/3/2765/prices
2776,First Partner Pack,https://tcgcsv.com/tcgplayer/3/2776/products,https://tcgcsv.com/tcgplayer/3/2776/prices
2781,Shining Fates: Shiny Vault,https://tcgcsv.com/tcgplayer/3/2781/products,https://tcgcsv.com/tcgplayer/3/2781/prices
2782,McDonald's 25th Anniversary Promos,https://tcgcsv.com/tcgplayer/3/2782/products,https://tcgcsv.com/tcgplayer/3/2782/prices
2807,SWSH06: Chilling Reign,https://tcgcsv.com/tcgplayer/3/2807/products,https://tcgcsv.com/tcgplayer/3/2807/prices
2848,SWSH07: Evolving Skies,https://tcgcsv.com/tcgplayer/3/2848/products,https://tcgcsv.com/tcgplayer/3/2848/prices
2867,Celebrations,https://tcgcsv.com/tcgplayer/3/2867/products,https://tcgcsv.com/tcgplayer/3/2867/prices
2906,SWSH08: Fusion Strike,https://tcgcsv.com/tcgplayer/3/2906/products,https://tcgcsv.com/tcgplayer/3/2906/prices
2931,Celebrations: Classic Collection,https://tcgcsv.com/tcgplayer/3/2931/products,https://tcgcsv.com/tcgplayer/3/2931/prices
2948,SWSH09: Brilliant Stars,https://tcgcsv.com/tcgplayer/3/2948/products,https://tcgcsv.com/tcgplayer/3/2948/prices
3020,SWSH09: Brilliant Stars Trainer Gallery,https://tcgcsv.com/tcgplayer/3/3020/products,https://tcgcsv.com/tcgplayer/3/3020/prices
3040,SWSH10: Astral Radiance,https://tcgcsv.com/tcgplayer/3/3040/products,https://tcgcsv.com/tcgplayer/3/3040/prices
3051,Battle Academy 2022,https://tcgcsv.com/tcgplayer/3/3051/products,https://tcgcsv.com/tcgplayer/3/3051/prices
3064,Pokemon GO,https://tcgcsv.com/tcgplayer/3/3064/products,https://tcgcsv.com/tcgplayer/3/3064/prices
3068,SWSH10: Astral Radiance Trainer Gallery,https://tcgcsv.com/tcgplayer/3/3068/products,https://tcgcsv.com/tcgplayer/3/3068/prices
3087,McDonald's Promos 2016,https://tcgcsv.com/tcgplayer/3/3087/products,https://tcgcsv.com/tcgplayer/3/3087/prices
3118,SWSH11: Lost Origin,https://tcgcsv.com/tcgplayer/3/3118/products,https://tcgcsv.com/tcgplayer/3/3118/prices
3150,McDonald's Promos 2022,https://tcgcsv.com/tcgplayer/3/3150/products,https://tcgcsv.com/tcgplayer/3/3150/prices
3170,SWSH12: Silver Tempest,https://tcgcsv.com/tcgplayer/3/3170/products,https://tcgcsv.com/tcgplayer/3/3170/prices
3172,SWSH11: Lost Origin Trainer Gallery,https://tcgcsv.com/tcgplayer/3/3172/products,https://tcgcsv.com/tcgplayer/3/3172/prices
3179,Trick or Trade BOOster Bundle,https://tcgcsv.com/tcgplayer/3/3179/products,https://tcgcsv.com/tcgplayer/3/3179/prices
17674,SWSH12: Silver Tempest Trainer Gallery,https://tcgcsv.com/tcgplayer/3/17674/products,https://tcgcsv.com/tcgplayer/3/17674/prices
17688,Crown Zenith,https://tcgcsv.com/tcgplayer/3/17688/products,https://tcgcsv.com/tcgplayer/3/17688/prices
17689,Crown Zenith: Galarian Gallery,https://tcgcsv.com/tcgplayer/3/17689/products,https://tcgcsv.com/tcgplayer/3/17689/prices
22872,SV: Scarlet & Violet Promo Cards,https://tcgcsv.com/tcgplayer/3/22872/products,https://tcgcsv.com/tcgplayer/3/22872/prices
22873,SV01: Scarlet & Violet Base Set,https://tcgcsv.com/tcgplayer/3/22873/products,https://tcgcsv.com/tcgplayer/3/22873/prices
22880,Prize Pack Series Cards,https://tcgcsv.com/tcgplayer/3/22880/products,https://tcgcsv.com/tcgplayer/3/22880/prices
23095,Ash vs Team Rocket Deck Kit (JP Exclusive),https://tcgcsv.com/tcgplayer/3/23095/products,https://tcgcsv.com/tcgplayer/3/23095/prices
23120,SV02: Paldea Evolved,https://tcgcsv.com/tcgplayer/3/23120/products,https://tcgcsv.com/tcgplayer/3/23120/prices
23228,SV03: Obsidian Flames,https://tcgcsv.com/tcgplayer/3/23228/products,https://tcgcsv.com/tcgplayer/3/23228/prices
23237,SV: Scarlet & Violet 151,https://tcgcsv.com/tcgplayer/3/23237/products,https://tcgcsv.com/tcgplayer/3/23237/prices
23266,Trick or Trade BOOster Bundle 2023,https://tcgcsv.com/tcgplayer/3/23266/products,https://tcgcsv.com/tcgplayer/3/23266/prices
23286,SV04: Paradox Rift,https://tcgcsv.com/tcgplayer/3/23286/products,https://tcgcsv.com/tcgplayer/3/23286/prices
23306,McDonald's Promos 2023,https://tcgcsv.com/tcgplayer/3/23306/products,https://tcgcsv.com/tcgplayer/3/23306/prices
23323,Trading Card Game Classic,https://tcgcsv.com/tcgplayer/3/23323/products,https://tcgcsv.com/tcgplayer/3/23323/prices
23330,My First Battle,https://tcgcsv.com/tcgplayer/3/23330/products,https://tcgcsv.com/tcgplayer/3/23330/prices
23353,SV: Paldean Fates,https://tcgcsv.com/tcgplayer/3/23353/products,https://tcgcsv.com/tcgplayer/3/23353/prices
23381,SV05: Temporal Forces,https://tcgcsv.com/tcgplayer/3/23381/products,https://tcgcsv.com/tcgplayer/3/23381/prices
23473,SV06: Twilight Masquerade,https://tcgcsv.com/tcgplayer/3/23473/products,https://tcgcsv.com/tcgplayer/3/23473/prices
23520,Battle Academy 2024,https://tcgcsv.com/tcgplayer/3/23520/products,https://tcgcsv.com/tcgplayer/3/23520/prices
23529,SV: Shrouded Fable,https://tcgcsv.com/tcgplayer/3/23529/products,https://tcgcsv.com/tcgplayer/3/23529/prices
23537,SV07: Stellar Crown,https://tcgcsv.com/tcgplayer/3/23537/products,https://tcgcsv.com/tcgplayer/3/23537/prices
23561,Trick or Trade BOOster Bundle 2024,https://tcgcsv.com/tcgplayer/3/23561/products,https://tcgcsv.com/tcgplayer/3/23561/prices
23651,SV08: Surging Sparks,https://tcgcsv.com/tcgplayer/3/23651/products,https://tcgcsv.com/tcgplayer/3/23651/prices
23821,SV: Prismatic Evolutions,https://tcgcsv.com/tcgplayer/3/23821/products,https://tcgcsv.com/tcgplayer/3/23821/prices
24073,SV09: Journey Together,https://tcgcsv.com/tcgplayer/3/24073/products,https://tcgcsv.com/tcgplayer/3/24073/prices
24163,McDonald's Promos 2024,https://tcgcsv.com/tcgplayer/3/24163/products,https://tcgcsv.com/tcgplayer/3/24163/prices
24269,SV10: Destined Rivals,https://tcgcsv.com/tcgplayer/3/24269/products,https://tcgcsv.com/tcgplayer/3/24269/prices
24325,SV: Black Bolt,https://tcgcsv.com/tcgplayer/3/24325/products,https://tcgcsv.com/tcgplayer/3/24325/prices
24326,SV: White Flare,https://tcgcsv.com/tcgplayer/3/24326/products,https://tcgcsv.com/tcgplayer/3/24326/prices
24380,ME01: Mega Evolution,https://tcgcsv.com/tcgplayer/3/24380/products,https://tcgcsv.com/tcgplayer/3/24380/prices
24382,SVE: Scarlet & Violet Energies,https://tcgcsv.com/tcgplayer/3/24382/products,https://tcgcsv.com/tcgplayer/3/24382/prices
24448,ME02: Phantasmal Flames,https://tcgcsv.com/tcgplayer/3/24448/products,https://tcgcsv.com/tcgplayer/3/24448/prices
24451,ME: Mega Evolution Promo,https://tcgcsv.com/tcgplayer/3/24451/products,https://tcgcsv.com/tcgplayer/3/24451/prices
24461,MEE: Mega Evolution Energies,https://tcgcsv.com/tcgplayer/3/24461/products,https://tcgcsv.com/tcgplayer/3/24461/prices
24493,e-Reader Sample Cards,https://tcgcsv.com/tcgplayer/3/24493/products,https://tcgcsv.com/tcgplayer/3/24493/prices
