Group ID,Group Name,Products,Prices
24035,DPt Gift Box (Chimchar),https://tcgcsv.com/tcgplayer/85/24035/products,https://tcgcsv.com/tcgplayer/85/24035/prices
24036,DPt Gift Box (Pikachu),https://tcgcsv.com/tcgplayer/85/24036/products,https://tcgcsv.com/tcgplayer/85/24036/prices
24037,DPt Gift Box (Piplup),https://tcgcsv.com/tcgplayer/85/24037/products,https://tcgcsv.com/tcgplayer/85/24037/prices
24038,DPt Gift Box (Turtwig),https://tcgcsv.com/tcgplayer/85/24038/products,https://tcgcsv.com/tcgplayer/85/24038/prices
24039,Heatran vs Regigigas Deck Kit,https://tcgcsv.com/tcgplayer/85/24039/products,https://tcgcsv.com/tcgplayer/85/24039/prices
24040,Entry Pack,https://tcgcsv.com/tcgplayer/85/24040/products,https://tcgcsv.com/tcgplayer/85/24040/prices
24041,Entry Pack '08,https://tcgcsv.com/tcgplayer/85/24041/products,https://tcgcsv.com/tcgplayer/85/24041/prices
24042,Entry Pack DPt (Dialga),https://tcgcsv.com/tcgplayer/85/24042/products,https://tcgcsv.com/tcgplayer/85/24042/prices
24043,Entry Pack DPt (Giratina),https://tcgcsv.com/tcgplayer/85/24043/products,https://tcgcsv.com/tcgplayer/85/24043/prices
24044,Entry Pack DPt (Palkia),https://tcgcsv.com/tcgplayer/85/24044/products,https://tcgcsv.com/tcgplayer/85/24044/prices
24045,Giratina vs Dialga Deck Kit (Dialga),https://tcgcsv.com/tcgplayer/85/24045/products,https://tcgcsv.com/tcgplayer/85/24045/prices
24046,Giratina vs Dialga Deck Kit (Giratina),https://tcgcsv.com/tcgplayer/85/24046/products,https://tcgcsv.com/tcgplayer/85/24046/prices
24047,Bastiodon the Defender Half Deck,https://tcgcsv.com/tcgplayer/85/24048/products,https://tcgcsv.com/tcgplayer/85/24047/prices
24048,Rampardos the Attacker Constructed Half Deck,https://tcgcsv.com/tcgplayer/85/24048/products,https://tcgcsv.com/tcgplayer/85/24048/prices
24050,Dialga LV.X Constructed Standard Deck,https://tcgcsv.com/tcgplayer/85/24050/products,https://tcgcsv.com/tcgplayer/85/24050/prices
24051,Palkia LV.X Constructed Standard Deck,https://tcgcsv.com/tcgplayer/85/24051/products,https://tcgcsv.com/tcgplayer/85/24051/prices
24052,Magmortar vs Electivire Deck Kit,https://tcgcsv.com/tcgplayer/85/24052/products,https://tcgcsv.com/tcgplayer/85/24052/prices
24053,World Champions Pack,https://tcgcsv.com/tcgplayer/85/24053/products,https://tcgcsv.com/tcgplayer/85/24053/prices
24054,Arceus LV.X Deck: Grass & Fire,https://tcgcsv.com/tcgplayer/85/24054/products,https://tcgcsv.com/tcgplayer/85/24054/prices
24055,Arceus LV.X Deck: Lightning & Psychic,https://tcgcsv.com/tcgplayer/85/24055/products,https://tcgcsv.com/tcgplayer/85/24055/prices
24056,Battle Starter Deck (Blastoise),https://tcgcsv.com/tcgplayer/85/24056/products,https://tcgcsv.com/tcgplayer/85/24056/prices
24057,Battle Starter Deck (Magmortar),https://tcgcsv.com/tcgplayer/85/24057/products,https://tcgcsv.com/tcgplayer/85/24057/prices
24058,Battle Starter Deck (Raichu),https://tcgcsv.com/tcgplayer/85/24058/products,https://tcgcsv.com/tcgplayer/85/24058/prices
24059,Battle Starter Deck (Torterra),https://tcgcsv.com/tcgplayer/85/24059/products,https://tcgcsv.com/tcgplayer/85/24059/prices
24080,L2: Steelix Constructed Standard Deck,https://tcgcsv.com/tcgplayer/85/24080/products,https://tcgcsv.com/tcgplayer/85/24080/prices
24081,L2: Tyranitar Constructed Standard Deck,https://tcgcsv.com/tcgplayer/85/24081/products,https://tcgcsv.com/tcgplayer/85/24081/prices
24082,Earth's Groudon ex Constructed Starter Deck,https://tcgcsv.com/tcgplayer/85/24082/products,https://tcgcsv.com/tcgplayer/85/24082/prices
24083,Ocean's Kyogre ex Constructed Starter Deck,https://tcgcsv.com/tcgplayer/85/24083/products,https://tcgcsv.com/tcgplayer/85/24083/prices
24084,Holon Phantom,https://tcgcsv.com/tcgplayer/85/24084/products,https://tcgcsv.com/tcgplayer/85/24084/prices
24085,Holon Research Tower,https://tcgcsv.com/tcgplayer/85/24085/products,https://tcgcsv.com/tcgplayer/85/24085/prices
24086,Holon Research Tower Fire Quarter Deck,https://tcgcsv.com/tcgplayer/85/24086/products,https://tcgcsv.com/tcgplayer/85/24086/prices
24087,Holon Research Tower Lightning Quarter Deck,https://tcgcsv.com/tcgplayer/85/24087/products,https://tcgcsv.com/tcgplayer/85/24087/prices
24088,Holon Research Tower Water Quarter Deck,https://tcgcsv.com/tcgplayer/85/24088/products,https://tcgcsv.com/tcgplayer/85/24088/prices
24090,Offense and Defense of the Furthest Ends,https://tcgcsv.com/tcgplayer/85/24090/products,https://tcgcsv.com/tcgplayer/85/24090/prices
24091,Imprison! Gardevoir ex Constructed Standard Deck,https://tcgcsv.com/tcgplayer/85/24091/products,https://tcgcsv.com/tcgplayer/85/24091/prices
24092,Shockwave! Tyranitar ex Constructed Standard Deck,https://tcgcsv.com/tcgplayer/85/24092/products,https://tcgcsv.com/tcgplayer/85/24092/prices
24093,Gift Box Mew - Lucario (Mew Quarter Deck),https://tcgcsv.com/tcgplayer/85/24093/products,https://tcgcsv.com/tcgplayer/85/24093/prices
24094,Gift Box Mew - Lucario (Lucario Quarter Deck),https://tcgcsv.com/tcgplayer/85/24094/products,https://tcgcsv.com/tcgplayer/85/24094/prices
24095,Gift Box Mew - Lucario (Crawdaunt Quarter Deck),https://tcgcsv.com/tcgplayer/85/24095/products,https://tcgcsv.com/tcgplayer/85/24095/prices
24096,Gift Box Mew - Lucario (Mightyena Quarter Deck),https://tcgcsv.com/tcgplayer/85/24096/products,https://tcgcsv.com/tcgplayer/85/24096/prices
24098,Gift Box Mew - Lucario (Pokemon Star),https://tcgcsv.com/tcgplayer/85/24098/products,https://tcgcsv.com/tcgplayer/85/24098/prices
24099,Miracle Crystal,https://tcgcsv.com/tcgplayer/85/24099/products,https://tcgcsv.com/tcgplayer/85/24099/prices
24100,Master Kit (Bulbasaur),https://tcgcsv.com/tcgplayer/85/24100/products,https://tcgcsv.com/tcgplayer/85/24100/prices
24101,Mirage Forest,https://tcgcsv.com/tcgplayer/85/24101/products,https://tcgcsv.com/tcgplayer/85/24101/prices
